opus-number,opus-avg-speed,opus-avg-vision,opus-avg-htr,opus-avg-age,hachi-number,hachi-avg-speed,hachi-avg-vision,hachi-avg-htr,hachi-avg-age,plant-number
11,45.243095,918.8989,39.038704,784.4112,9,31.393452,463.71182,67.05996,711.5595,10
11,45.243095,918.8989,39.038704,781.85474,9,31.393452,463.71182,67.05996,709.2405,11
10,41.017044,805.3553,36.53241,714.6464,9,31.393452,463.71182,67.05996,710.66907,12
10,41.017044,805.3553,36.53241,715.097,9,31.393452,463.71182,67.05996,711.1171,11
10,41.017044,805.3553,36.53241,715.31714,9,31.393452,463.71182,67.05996,711.33606,10
10,41.017044,805.3553,36.53241,713.52277,9,31.393452,463.71182,67.05996,709.5517,11
10,41.017044,805.3553,36.53241,714.20984,9,31.393452,463.71182,67.05996,710.2349,11
10,41.017044,805.3553,36.53241,713.7057,9,31.393452,463.71182,67.05996,709.73364,11
10,41.017044,805.3553,36.53241,713.84155,9,31.393452,463.71182,67.05996,709.8687,11
10,41.017044,805.3553,36.53241,714.01184,9,31.393452,463.71182,67.05996,710.0381,11
9,37.14418,774.13947,34.026115,642.32446,9,31.393452,463.71182,67.05996,710.9148,11
9,37.14418,774.13947,34.026115,641.46936,9,31.393452,463.71182,67.05996,709.9683,10
9,37.14418,774.13947,34.026115,642.2097,9,31.393452,463.71182,67.05996,710.7878,10
8,32.918125,661.3268,31.519817,591.65936,9,31.393452,463.71182,67.05996,712.311,11
8,32.918125,661.3268,31.519817,590.0895,9,31.393452,463.71182,67.05996,710.42096,10
8,32.918125,661.3268,31.519817,589.42255,9,31.393452,463.71182,67.05996,709.618,10
9,37.265255,750.3963,35.955055,659.2852,9,31.393452,463.71182,67.05996,710.8916,10
10,41.138115,858.7014,38.55564,755.66364,9,31.393452,463.71182,67.05996,710.31055,10
10,41.138115,858.7014,38.55564,755.04517,9,31.393452,463.71182,67.05996,709.7292,10
10,41.138115,858.7014,38.55564,754.7829,9,31.393452,463.71182,67.05996,709.4827,11
10,41.138115,858.7014,38.55564,755.29266,9,31.393452,463.71182,67.05996,709.9619,12
10,41.138115,858.7014,38.55564,756.11346,9,31.393452,463.71182,67.05996,710.7334,12
10,41.138115,858.7014,38.55564,756.4591,9,31.393452,463.71182,67.05996,711.05835,10
10,41.138115,858.7014,38.55564,755.55115,9,31.393452,463.71182,67.05996,710.2049,10
9,37.206764,791.58875,31.559645,687.46826,9,31.393452,463.71182,67.05996,710.9173,9
9,37.206764,791.58875,31.559645,688.24084,9,31.393452,463.71182,67.05996,711.7161,9
9,37.206764,791.58875,31.559645,686.897,9,31.393452,463.71182,67.05996,710.3266,12
9,37.206764,791.58875,31.559645,687.6227,9,31.393452,463.71182,67.05996,711.0769,11
8,32.980713,678.77606,27.124405,619.0592,9,31.393452,463.71182,67.05996,711.3748,10
8,32.980713,678.77606,27.124405,618.15576,9,31.393452,463.71182,67.05996,710.3367,10
8,32.980713,678.77606,27.124405,618.7978,9,31.393452,463.71182,67.05996,711.0745,11
7,29.107853,570.47095,24.523819,521.68665,9,31.393452,463.71182,67.05996,710.9522,10
7,29.107853,570.47095,24.523819,522.2771,9,31.393452,463.71182,67.05996,711.75696,11
7,29.107853,570.47095,24.523819,524.7431,9,31.393452,463.71182,67.05996,715.1176,12
7,29.107853,570.47095,24.523819,521.80493,9,31.393452,463.71182,67.05996,711.11346,12
7,29.107853,570.47095,24.523819,521.9412,9,31.393452,463.71182,67.05996,711.2992,12
7,29.107853,570.47095,24.523819,521.01697,9,31.393452,463.71182,67.05996,710.0396,13
7,29.107853,570.47095,24.523819,521.9921,9,31.393452,463.71182,67.05996,711.3685,13
7,29.107853,570.47095,24.523819,520.8244,9,31.393452,463.71182,67.05996,709.77716,15
7,29.107853,570.47095,24.523819,521.60156,9,31.393452,463.71182,67.05996,710.83624,15
6,24.760723,481.40143,20.08858,452.55197,9,31.393452,463.71182,67.05996,710.44366,16
5,20.887863,449.82672,17.57558,379.64713,9,31.393452,463.71182,67.05996,710.71893,15
5,20.887863,449.82672,17.57558,379.1663,9,31.393452,463.71182,67.05996,709.8187,15
5,20.887863,449.82672,17.57558,380.07343,9,31.393452,463.71182,67.05996,711.517,18
5,20.887863,449.82672,17.57558,380.04163,9,31.393452,463.71182,67.05996,711.4575,16
5,20.887863,449.82672,17.57558,379.4408,9,31.393452,463.71182,67.05996,710.3327,16
5,20.887863,449.82672,17.57558,380.0113,9,31.393452,463.71182,67.05996,711.4007,16
5,20.887863,449.82672,17.57558,380.12143,9,31.393452,463.71182,67.05996,711.60693,16
5,20.887863,449.82672,17.57558,379.53668,9,31.393452,463.71182,67.05996,710.5122,16
6,24.937275,558.32837,21.99712,448.70605,9,31.393452,463.71182,67.05996,711.1483,16
6,24.937275,558.32837,21.99712,448.84662,9,31.393452,463.71182,67.05996,711.37103,15
5,20.590141,469.25885,18.442894,375.44327,9,31.393452,463.71182,67.05996,709.8816,15
5,20.590141,469.25885,18.442894,375.6034,9,31.393452,463.71182,67.05996,710.18427,17
5,20.590141,469.25885,18.442894,375.659,9,31.393452,463.71182,67.05996,710.2894,18
5,20.590141,469.25885,18.442894,376.10822,9,31.393452,463.71182,67.05996,711.1388,19
5,20.590141,469.25885,18.442894,376.29584,9,31.393452,463.71182,67.05996,711.49347,18
5,20.590141,469.25885,18.442894,375.4361,9,31.393452,463.71182,67.05996,709.868,18
5,20.590141,469.25885,18.442894,375.63443,9,31.393452,463.71182,67.05996,710.2429,19
5,20.590141,469.25885,18.442894,375.98975,9,31.393452,463.71182,67.05996,710.9148,19
5,20.590141,469.25885,18.442894,376.01022,9,31.393452,463.71182,67.05996,710.9535,20
5,20.590141,469.25885,18.442894,376.18494,9,31.393452,463.71182,67.05996,711.2839,18
5,20.590141,469.25885,18.442894,375.45007,9,31.393452,463.71182,67.05996,709.89435,19
5,20.590141,469.25885,18.442894,375.40457,9,31.393452,463.71182,67.05996,709.80835,20
5,20.590141,469.25885,18.442894,376.28506,9,31.393452,463.71182,67.05996,711.4732,21
5,20.590141,469.25885,18.442894,375.28564,9,31.393452,463.71182,67.05996,709.58344,23
5,20.590141,469.25885,18.442894,375.27063,9,31.393452,463.71182,67.05996,709.55505,24
4,16.717281,438.04303,15.936597,303.4981,9,31.393452,463.71182,67.05996,711.09607,25
4,16.717281,438.04303,15.936597,303.132,9,31.393452,463.71182,67.05996,710.2382,25
4,16.717281,438.04303,15.936597,303.36548,9,31.393452,463.71182,67.05996,710.78534,27
4,16.717281,438.04303,15.936597,303.12958,9,31.393452,463.71182,67.05996,710.23267,29
4,16.717281,438.04303,15.936597,303.319,9,31.393452,463.71182,67.05996,710.67645,29
4,16.717281,438.04303,15.936597,303.46854,9,31.393452,463.71182,67.05996,711.0268,27
4,16.717281,438.04303,15.936597,302.83716,9,31.393452,463.71182,67.05996,709.5475,29
4,16.717281,438.04303,15.936597,303.5778,9,31.393452,463.71182,67.05996,711.2828,29
4,16.717281,438.04303,15.936597,303.28116,9,31.393452,463.71182,67.05996,710.58777,31
4,16.717281,438.04303,15.936597,303.36194,8,29.374691,395.70078,61.474552,616.5265,33
4,16.717281,438.04303,15.936597,303.7691,8,29.374691,395.70078,61.474552,617.354,34
4,16.717281,438.04303,15.936597,303.46878,8,29.374691,395.70078,61.474552,616.74365,39
4,16.717281,438.04303,15.936597,303.48016,8,29.374691,395.70078,61.474552,616.7668,44
4,16.717281,438.04303,15.936597,302.86798,8,29.374691,395.70078,61.474552,615.5226,46
4,16.717281,438.04303,15.936597,303.17484,7,25.313541,359.84995,52.58876,532.7849,49
4,16.717281,438.04303,15.936597,303.2726,7,25.313541,359.84995,52.58876,532.9568,52
5,20.95916,545.73566,20.41583,399.90106,7,25.313541,359.84995,52.58876,532.52545,54
5,20.95916,545.73566,20.41583,399.93802,7,25.313541,359.84995,52.58876,532.5746,58
5,20.95916,545.73566,20.41583,400.86835,7,25.313541,359.84995,52.58876,533.8135,61
5,20.95916,545.73566,20.41583,400.6694,7,25.313541,359.84995,52.58876,533.5485,62
5,20.95916,545.73566,20.41583,400.28735,7,25.313541,359.84995,52.58876,533.0398,63
5,20.95916,545.73566,20.41583,400.75677,7,25.313541,359.84995,52.58876,533.6649,70
5,20.95916,545.73566,20.41583,399.96542,7,25.313541,359.84995,52.58876,532.6111,71
5,20.95916,545.73566,20.41583,400.25806,7,25.313541,359.84995,52.58876,533.00085,73
5,20.95916,545.73566,20.41583,400.5204,7,25.313541,359.84995,52.58876,533.35004,73
5,20.95916,545.73566,20.41583,400.1933,7,25.313541,359.84995,52.58876,532.91455,74
5,20.95916,545.73566,20.41583,400.5511,7,25.313541,359.84995,52.58876,533.3909,74
5,20.95916,545.73566,20.41583,400.58063,7,25.313541,359.84995,52.58876,533.43036,81
4,16.717281,438.04303,15.936597,331.09943,6,23.044624,303.33044,43.88659,439.89148,81
4,16.717281,438.04303,15.936597,331.9493,6,23.044624,303.33044,43.88659,441.02066,87
4,16.717281,438.04303,15.936597,331.69342,6,23.044624,303.33044,43.88659,440.68066,86
4,16.717281,438.04303,15.936597,331.50848,6,23.044624,303.33044,43.88659,440.435,90
5,20.766693,546.5447,20.358135,428.50717,6,23.044624,303.33044,43.88659,440.46545,91
5,20.766693,546.5447,20.358135,428.72748,6,23.044624,303.33044,43.88659,440.6919,94
5,20.766693,546.5447,20.358135,428.8604,6,23.044624,303.33044,43.88659,440.8286,97
5,20.766693,546.5447,20.358135,429.08765,6,23.044624,303.33044,43.88659,441.06213,100
5,20.766693,546.5447,20.358135,428.331,6,23.044624,303.33044,43.88659,440.2844,100
5,20.766693,546.5447,20.358135,428.62476,6,23.044624,303.33044,43.88659,440.58633,100
5,20.766693,546.5447,20.358135,428.5358,6,23.044624,303.33044,43.88659,440.49487,99
5,20.766693,546.5447,20.358135,429.03888,6,23.044624,303.33044,43.88659,441.01196,99
6,24.816105,654.2373,24.779675,525.7027,6,23.044624,303.33044,43.88659,440.6497,100
6,24.816105,654.2373,24.779675,526.0815,6,23.044624,303.33044,43.88659,440.96722,100
6,24.816105,654.2373,24.779675,526.0515,6,23.044624,303.33044,43.88659,440.94205,100
6,24.816105,654.2373,24.779675,525.97156,6,23.044624,303.33044,43.88659,440.87506,98
6,24.816105,654.2373,24.779675,525.86194,6,23.044624,303.33044,43.88659,440.78314,99
5,20.766693,540.69366,20.344433,456.12634,6,23.044624,303.33044,43.88659,439.91904,100
5,20.766693,540.69366,20.344433,456.35797,6,23.044624,303.33044,43.88659,440.14243,100
6,25.008572,648.3863,24.823666,553.64276,5,18.830606,243.70007,37.56865,361.74435,98
6,25.008572,648.3863,24.823666,553.4489,5,18.830606,243.70007,37.56865,361.6176,100
6,25.008572,648.3863,24.823666,553.9145,5,18.830606,243.70007,37.56865,361.92184,100
6,25.008572,648.3863,24.823666,553.6598,5,18.830606,243.70007,37.56865,361.75543,100
6,25.008572,648.3863,24.823666,551.8956,5,18.830606,243.70007,37.56865,360.60278,100
6,25.008572,648.3863,24.823666,552.1572,5,18.830606,243.70007,37.56865,360.77368,100
6,25.008572,648.3863,24.823666,553.90295,5,18.830606,243.70007,37.56865,361.9143,98
6,25.008572,648.3863,24.823666,552.6327,5,18.830606,243.70007,37.56865,361.08432,99
6,25.008572,648.3863,24.823666,553.80585,5,18.830606,243.70007,37.56865,361.8509,100
6,25.008572,648.3863,24.823666,552.7196,5,18.830606,243.70007,37.56865,361.14108,100
6,25.008572,648.3863,24.823666,553.5288,5,18.830606,243.70007,37.56865,361.66986,99
6,25.008572,648.3863,24.823666,553.3603,5,18.830606,243.70007,37.56865,361.55975,100
6,25.008572,648.3863,24.823666,553.6676,5,18.830606,243.70007,37.56865,361.76056,100
7,29.057983,756.0789,29.245205,622.05786,5,18.830606,243.70007,37.56865,361.52826,100
7,29.057983,756.0789,29.245205,621.8192,5,18.830606,243.70007,37.56865,361.38962,100
7,29.057983,756.0789,29.245205,623.5985,4,15.081705,159.015,29.722546,296.91693,100
7,29.057983,756.0789,29.245205,622.99756,3,11.506648,87.91371,23.290459,212.0781,100
7,29.057983,756.0789,29.245205,622.0146,3,11.506648,87.91371,23.290459,211.74345,100
7,29.057983,756.0789,29.245205,622.1313,3,11.506648,87.91371,23.290459,211.7832,100
7,29.057983,756.0789,29.245205,622.4789,3,11.506648,87.91371,23.290459,211.90154,100
7,29.057983,756.0789,29.245205,622.73193,3,11.506648,87.91371,23.290459,211.98767,100
9,37.156807,972.2732,38.145977,787.5926,3,11.506648,87.91371,23.290459,211.7248,100
9,37.156807,972.2732,38.145977,786.9999,3,11.506648,87.91371,23.290459,211.56548,100
9,37.156807,972.2732,38.145977,788.9708,3,11.506648,87.91371,23.290459,212.0953,100
9,37.156807,972.2732,38.145977,789.13306,3,11.506648,87.91371,23.290459,212.13893,99
9,37.156807,972.2732,38.145977,787.17377,3,11.506648,87.91371,23.290459,211.61218,99
9,37.156807,972.2732,38.145977,787.9479,3,11.506648,87.91371,23.290459,211.82031,100
8,32.780224,863.96814,35.545395,690.9089,3,11.506648,87.91371,23.290459,211.7905,100
7,28.730812,756.2755,31.066162,594.6411,3,11.506648,87.91371,23.290459,212.02591,100
8,32.780224,863.96814,35.545395,689.9441,3,11.506648,87.91371,23.290459,211.49472,100
8,32.780224,863.96814,35.545395,691.28845,3,11.506648,87.91371,23.290459,211.90685,100
8,32.780224,863.96814,35.545395,692.0509,3,11.506648,87.91371,23.290459,212.14058,99
8,32.780224,863.96814,35.545395,690.91864,3,11.506648,87.91371,23.290459,211.79349,99
8,32.780224,863.96814,35.545395,690.4801,3,11.506648,87.91371,23.290459,211.65907,100
8,32.780224,863.96814,35.545395,690.2832,3,11.506648,87.91371,23.290459,211.59871,99
8,32.780224,863.96814,35.545395,690.66736,3,11.506648,87.91371,23.290459,211.71646,100
8,32.780224,863.96814,35.545395,691.57355,3,11.506648,87.91371,23.290459,211.99423,99
8,32.780224,863.96814,35.545395,690.8793,3,11.506648,87.91371,23.290459,211.78143,99
8,32.780224,863.96814,35.545395,691.7174,3,11.506648,87.91371,23.290459,212.03836,100
8,32.780224,863.96814,35.545395,692.1817,3,11.506648,87.91371,23.290459,212.18066,99
9,36.829636,971.66077,39.966934,788.96826,3,11.506648,87.91371,23.290459,212.0946,99
9,36.829636,971.66077,39.966934,787.2241,3,11.506648,87.91371,23.290459,211.62575,100
9,36.829636,971.66077,39.966934,787.9871,3,11.506648,87.91371,23.290459,211.83086,99
9,36.829636,971.66077,39.966934,788.9429,3,11.506648,87.91371,23.290459,212.08777,97
9,36.829636,971.66077,39.966934,788.1269,3,11.506648,87.91371,23.290459,211.86841,99
10,41.071514,1080.1625,44.446167,856.6212,3,11.506648,87.91371,23.290459,211.79744,100
10,41.071514,1080.1625,44.446167,858.31384,3,11.506648,87.91371,23.290459,212.21594,99
10,41.071514,1080.1625,44.446167,855.72864,3,11.506648,87.91371,23.290459,211.57675,99
10,41.071514,1080.1625,44.446167,856.00916,3,11.506648,87.91371,23.290459,211.64612,100
10,41.071514,1080.1625,44.446167,856.74744,3,11.506648,87.91371,23.290459,211.82864,100
