opus-number,opus-avg-speed,opus-avg-vision,opus-avg-htr,opus-avg-age,hachi-number,hachi-avg-speed,hachi-avg-vision,hachi-avg-htr,hachi-avg-age,plant-number
26,4.061047,75.762405,3.887904,52.165867,9,3.20179,44.917862,6.7183537,65.289856,10
26,4.061047,75.762405,3.887904,52.151436,9,3.20179,44.917862,6.7183537,65.2718,12
26,4.0464964,76.2282,3.8688364,52.129227,9,3.20179,44.917862,6.7183537,65.24401,12
26,4.0464964,76.2282,3.8688364,52.18248,9,3.20179,44.917862,6.7183537,65.310646,10
24,4.086375,75.81291,3.9153202,50.930683,9,3.20179,44.917862,6.7183537,65.29201,10
23,4.0964155,75.578186,3.91567,51.174316,9,3.20179,44.917862,6.7183537,65.40039,10
23,4.100162,75.01863,3.7928176,51.506756,9,3.20179,44.917862,6.7183537,65.309845,11
23,4.105851,75.420456,3.7433517,51.76614,9,3.20179,44.917862,6.7183537,65.30725,10
23,4.105851,75.420456,3.7433517,51.725113,9,3.20179,44.917862,6.7183537,65.25549,10
22,4.292481,78.848656,3.9135041,54.07927,9,3.20179,44.917862,6.7183537,65.259125,10
22,4.086416,73.49409,3.8056061,52.491756,9,3.20179,44.917862,6.7183537,65.257545,10
22,4.086416,73.49409,3.8056061,52.50445,9,3.20179,44.917862,6.7183537,65.273346,10
22,4.086416,73.49409,3.8056061,52.59182,9,3.20179,44.917862,6.7183537,65.38196,10
22,4.086416,73.49409,3.8056061,52.53413,9,3.20179,44.917862,6.7183537,65.31025,10
22,4.086416,73.49409,3.8056061,52.507214,9,3.20179,44.917862,6.7183537,65.276764,9
22,4.086416,73.49409,3.8056061,52.51024,9,3.20179,44.917862,6.7183537,65.28053,12
21,4.281007,76.993805,3.9868255,55.092594,9,3.20179,44.917862,6.7183537,65.37769,11
21,4.0974145,73.804794,3.8007648,52.63394,9,3.20179,44.917862,6.7183537,65.34485,10
19,4.0613503,72.34777,3.8185472,52.983288,9,3.20179,44.917862,6.7183537,65.327736,10
19,4.0613503,72.34777,3.8185472,53.011524,9,3.20179,44.917862,6.7183537,65.36255,10
20,4.090596,72.22815,3.7439442,53.996807,9,3.20179,44.917862,6.7183537,65.271996,11
20,4.090596,72.22815,3.7439442,54.027466,9,3.20179,44.917862,6.7183537,65.30907,12
20,4.090596,72.22815,3.7439442,54.044453,9,3.20179,44.917862,6.7183537,65.32959,13
20,4.090596,72.22815,3.7439442,54.040993,9,3.20179,44.917862,6.7183537,65.32541,13
20,4.090596,72.22815,3.7439442,54.016132,9,3.20179,44.917862,6.7183537,65.29536,12
