opus-number,opus-avg-speed,opus-avg-vision,opus-avg-htr,opus-avg-age,hachi-number,hachi-avg-speed,hachi-avg-vision,hachi-avg-htr,hachi-avg-age,plant-number
18,3.8039355,69.774445,3.9039993,67.50558,6,3.4304512,55.74406,6.576477,76.922935,9
18,3.8039355,69.774445,3.9039993,67.51138,6,3.4304512,55.74406,6.576477,76.92955,10
19,3.8348963,69.87625,3.9278088,68.46735,6,3.4304512,55.74406,6.576477,76.9168,11
19,3.8348963,69.87625,3.9278088,68.44814,6,3.4304512,55.74406,6.576477,76.89522,11
18,3.8198237,69.774445,3.9404237,69.02123,6,3.4304512,55.74406,6.576477,76.934074,9
18,3.8198237,69.774445,3.9404237,69.001564,6,3.4304512,55.74406,6.576477,76.91214,10
16,4.297302,78.49625,4.4329767,77.45299,6,3.4304512,55.74406,6.576477,76.73998,10
16,3.7542005,70.53334,3.9297795,66.44054,5,3.3305378,54.865387,6.7093697,77.48096,10
16,3.7542005,70.53334,3.9297795,66.44675,5,3.3305378,54.865387,6.7093697,77.4882,11
16,3.7542005,70.53334,3.9297795,66.36401,5,3.3305378,54.865387,6.7093697,77.391716,10
16,3.7542005,70.53334,3.9297795,66.39967,5,3.3305378,54.865387,6.7093697,77.43329,10
16,3.7542005,70.53334,3.9297795,66.365166,5,3.3305378,54.865387,6.7093697,77.39307,11
16,3.7542005,70.53334,3.9297795,66.437485,5,3.3305378,54.865387,6.7093697,77.4774,10
16,3.7542005,70.53334,3.9297795,66.408936,5,3.3305378,54.865387,6.7093697,77.44411,10
16,3.7542005,70.53334,3.9297795,66.27663,5,3.3305378,54.865387,6.7093697,77.28981,10
14,3.683487,70.365425,3.8688369,63.584694,5,3.3305378,54.865387,6.7093697,77.42171,10
14,3.683487,70.365425,3.8688369,64.013145,5,3.3305378,54.865387,6.7093697,77.943405,11
12,3.7553842,71.35066,3.8402138,62.43266,5,3.3305378,54.865387,6.7093697,78.48266,10
12,3.7553842,71.35066,3.8402138,61.375538,5,3.3305378,54.865387,6.7093697,77.153786,10
13,3.8033779,71.20047,3.8294845,59.417908,5,3.3305378,54.865387,6.7093697,77.35673,10
13,3.8033779,71.20047,3.8294845,59.437294,5,3.3305378,54.865387,6.7093697,77.38197,12
13,3.8033779,71.20047,3.8294845,59.490356,5,3.3305378,54.865387,6.7093697,77.45105,10
13,3.8033779,71.20047,3.8294845,59.38456,5,3.3305378,54.865387,6.7093697,77.31332,10
13,3.8033779,71.20047,3.8294845,59.54757,5,3.3305378,54.865387,6.7093697,77.525536,10
13,3.8033779,71.20047,3.8294845,59.449333,5,3.3305378,54.865387,6.7093697,77.39764,10
13,3.8033779,71.20047,3.8294845,59.35124,5,3.3305378,54.865387,6.7093697,77.269936,11
13,3.8033779,71.20047,3.8294845,59.51232,5,3.3305378,54.865387,6.7093697,77.47964,13
13,3.8033779,71.20047,3.8294845,59.411903,5,3.3305378,54.865387,6.7093697,77.34891,16
13,3.8033779,71.20047,3.8294845,59.4414,5,3.3305378,54.865387,6.7093697,77.387314,14
13,3.8033779,71.20047,3.8294845,59.413445,5,3.3305378,54.865387,6.7093697,77.35091,15
13,3.8033779,71.20047,3.8294845,59.499355,5,3.3305378,54.865387,6.7093697,77.462776,14
12,3.77431,72.36725,3.921172,60.996586,5,3.3305378,54.865387,6.7093697,77.354866,16
13,3.820848,72.13886,3.904215,59.041286,5,3.3305378,54.865387,6.7093697,77.515366,17
13,3.820848,72.13886,3.904215,58.995842,5,3.3305378,54.865387,6.7093697,77.45571,16
13,3.820848,72.13886,3.904215,58.98136,5,3.3305378,54.865387,6.7093697,77.436714,15
13,3.820848,72.13886,3.904215,59.010654,5,3.3305378,54.865387,6.7093697,77.475174,12
14,3.8607376,73.95246,3.8116333,59.04546,5,3.3305378,54.865387,6.7093697,77.543076,13
14,3.8607376,73.95246,3.8116333,58.895966,4,3.6561394,57.075016,6.806613,73.81256,13
14,3.8607376,73.95246,3.8116333,58.98181,4,3.6561394,57.075016,6.806613,73.920166,13
13,3.9732554,74.125046,3.763967,55.960075,4,3.6561394,57.075016,6.806613,73.85801,14
13,3.9732554,74.125046,3.763967,56.20728,4,3.6561394,57.075016,6.806613,74.184296,15
13,3.9732554,74.125046,3.763967,55.903538,4,3.6561394,57.075016,6.806613,73.7834,15
13,3.9732554,74.125046,3.763967,55.97601,4,3.6561394,57.075016,6.806613,73.87905,15
13,3.9732554,74.125046,3.763967,55.973454,4,3.6561394,57.075016,6.806613,73.87567,16
13,3.9732554,74.125046,3.763967,55.911263,4,3.6561394,57.075016,6.806613,73.793594,17
13,3.9732554,74.125046,3.763967,56.055122,4,3.6561394,57.075016,6.806613,73.98346,17
13,3.9732554,74.125046,3.763967,56.044193,4,3.6561394,57.075016,6.806613,73.96905,17
12,4.104526,75.57161,3.7672331,57.246326,4,3.6561394,57.075016,6.806613,73.902145,16
12,4.104526,75.57161,3.7672331,57.225567,4,3.6561394,57.075016,6.806613,73.875336,17
12,4.104526,75.57161,3.7672331,57.26825,4,3.6561394,57.075016,6.806613,73.93044,17
12,4.104526,75.57161,3.7672331,57.17751,4,3.6561394,57.075016,6.806613,73.8133,17
12,4.104526,75.57161,3.7672331,57.269623,4,3.6561394,57.075016,6.806613,73.93221,14
12,4.104526,75.57161,3.7672331,57.295773,4,3.6561394,57.075016,6.806613,73.96596,14
13,4.079311,77.26066,3.6789517,59.047318,4,3.6561394,57.075016,6.806613,73.82119,15
12,4.0732374,80.88958,3.6629183,61.094036,4,3.6561394,57.075016,6.806613,73.77107,16
12,4.0732374,80.88958,3.6629183,61.16624,4,3.6561394,57.075016,6.806613,73.85825,16
12,4.0732374,80.88958,3.6629183,61.07376,4,3.6561394,57.075016,6.806613,73.7466,19
12,4.0732374,80.88958,3.6629183,61.173206,4,3.6561394,57.075016,6.806613,73.86667,18
12,4.0732374,80.88958,3.6629183,61.37138,4,3.6561394,57.075016,6.806613,74.10598,18
12,4.0732374,80.88958,3.6629183,77.83881,4,3.6561394,57.075016,6.806613,93.99041,18
12,4.0732374,80.88958,3.6629183,59.65604,4,3.6561394,57.075016,6.806613,72.0347,17
12,4.0732374,80.88958,3.6629183,60.365875,4,3.6561394,57.075016,6.806613,72.89182,17
12,4.0732374,80.88958,3.6629183,60.93886,4,3.6561394,57.075016,6.806613,73.58371,17
12,4.0732374,80.88958,3.6629183,60.542572,4,3.6561394,57.075016,6.806613,73.10518,14
12,4.0732374,80.88958,3.6629183,62.998585,4,3.6561394,57.075016,6.806613,76.070816,14
12,4.0732374,80.88958,3.6629183,60.952633,4,3.6561394,57.075016,6.806613,73.60033,13
12,4.0732374,80.88958,3.6629183,61.221874,4,3.6561394,57.075016,6.806613,73.92544,13
13,4.096781,82.169556,3.5826612,95.5754,4,3.6561394,57.075016,6.806613,112.5363,13
13,4.096781,82.169556,3.5826612,58.33645,4,3.6561394,57.075016,6.806613,68.688896,12
14,4.116961,81.25732,3.591095,62.615147,4,3.6561394,57.075016,6.806613,70.913216,11
14,4.116961,81.25732,3.591095,63.67345,4,3.6561394,57.075016,6.806613,72.11177,11
14,4.116961,81.25732,3.591095,64.45061,4,3.6561394,57.075016,6.806613,72.99192,11
14,4.116961,81.25732,3.591095,64.875114,4,3.6561394,57.075016,6.806613,73.472694,11
14,4.116961,81.25732,3.591095,66.14414,4,3.6561394,57.075016,6.806613,74.9099,11
14,4.116961,81.25732,3.591095,71.34543,4,3.6561394,57.075016,6.806613,80.80049,11
14,4.116961,81.25732,3.591095,65.79696,4,3.6561394,57.075016,6.806613,74.51671,10
15,4.1344504,82.34212,3.526327,66.22608,4,3.6561394,57.075016,6.806613,73.778114,10
15,4.1344504,82.34212,3.526327,66.06365,4,3.6561394,57.075016,6.806613,73.59716,10
15,4.1344504,82.34212,3.526327,65.986694,4,3.6561394,57.075016,6.806613,73.51142,10
15,4.1344504,82.34212,3.526327,66.11956,4,3.6561394,57.075016,6.806613,73.65945,10
17,4.1632566,80.8193,3.5468454,67.516785,4,3.6561394,57.075016,6.806613,73.66773,12
17,4.1632566,80.8193,3.5468454,67.527695,4,3.6561394,57.075016,6.806613,73.679634,12
17,4.1632566,80.8193,3.5468454,67.57604,4,3.6561394,57.075016,6.806613,73.73239,12
17,4.1632566,80.8193,3.5468454,67.60661,4,3.6561394,57.075016,6.806613,73.76574,10
16,4.1497536,81.53312,3.5372274,68.23964,4,3.6561394,57.075016,6.806613,73.844284,11
16,4.1497536,81.53312,3.5372274,69.3434,4,3.6561394,57.075016,6.806613,75.0387,10
16,4.1497536,81.53312,3.5372274,67.9901,4,3.6561394,57.075016,6.806613,73.57423,10
16,4.1497536,81.53312,3.5372274,68.18947,4,3.6561394,57.075016,6.806613,73.78998,11
16,4.1497536,81.53312,3.5372274,68.192955,4,3.6561394,57.075016,6.806613,73.79377,10
16,4.1497536,81.53312,3.5372274,68.2948,4,3.6561394,57.075016,6.806613,73.90397,10
16,4.1497536,81.53312,3.5372274,68.31145,4,3.6561394,57.075016,6.806613,73.92198,11
16,4.1497536,81.53312,3.5372274,68.20537,4,3.6561394,57.075016,6.806613,73.8072,10
16,4.1497536,81.53312,3.5372274,68.28102,4,3.6561394,57.075016,6.806613,73.88907,10
17,4.1632566,80.8193,3.5440202,69.97076,4,3.6561394,57.075016,6.806613,73.88936,10
17,4.1632566,80.8193,3.5440202,69.882416,4,3.6561394,57.075016,6.806613,73.79607,10
17,4.1632566,80.8193,3.5440202,70.047005,3,3.561683,55.58405,6.904941,79.21137,10
17,4.1632566,80.8193,3.5440202,69.98217,3,3.561683,55.58405,6.904941,79.13806,10
18,4.1748652,80.18479,3.5527265,67.889565,3,3.561683,55.58405,6.904941,79.04017,10
18,4.1748652,80.18479,3.5527265,67.8954,3,3.561683,55.58405,6.904941,79.04697,10
18,4.1748652,80.18479,3.5527265,67.908966,3,3.561683,55.58405,6.904941,79.06275,11
17,4.1628394,80.8193,3.5440202,68.47616,3,3.561683,55.58405,6.904941,79.091606,10
17,4.1628394,80.8193,3.5440202,68.4738,3,3.561683,55.58405,6.904941,79.08886,10
17,4.1628394,80.8193,3.5440202,68.52467,3,3.561683,55.58405,6.904941,79.147644,12
17,4.1628394,80.8193,3.5440202,68.59656,3,3.561683,55.58405,6.904941,79.23065,13
18,4.159693,81.747635,3.4926622,69.32898,3,3.561683,55.58405,6.904941,79.24238,12
19,4.1712513,81.097664,3.5036135,67.273674,3,3.561683,55.58405,6.904941,79.00799,13
19,4.1712513,81.097664,3.5036135,67.27908,3,3.561683,55.58405,6.904941,79.014336,14
19,4.1712513,81.097664,3.5036135,68.219635,3,3.561683,55.58405,6.904941,80.11896,12
19,4.1712513,81.097664,3.5036135,67.22444,3,3.561683,55.58405,6.904941,78.95016,11
19,4.1712513,81.097664,3.5036135,67.38127,3,3.561683,55.58405,6.904941,79.134346,11
20,4.181654,80.51269,3.5134697,65.75361,3,3.561683,55.58405,6.904941,79.19465,10
21,4.1623716,81.77286,3.4709034,66.45464,3,3.561683,55.58405,6.904941,79.13321,10
20,4.1515255,82.39159,3.4594116,68.0341,3,3.561683,55.58405,6.904941,79.0843,10
21,4.133678,83.112434,3.4194195,68.60835,3,3.561683,55.58405,6.904941,79.01018,10
21,4.133678,83.112434,3.4194195,68.743675,3,3.561683,55.58405,6.904941,79.16601,9
20,4.1350517,82.39159,3.4594116,68.08258,3,3.561683,55.58405,6.904941,79.14064,11
20,4.1350517,82.39159,3.4594116,68.13028,3,3.561683,55.58405,6.904941,79.19608,10
20,4.1350517,82.39159,3.4594116,68.168015,3,3.561683,55.58405,6.904941,79.23995,11
21,4.1466827,81.77286,3.4709034,69.47582,3,3.561683,55.58405,6.904941,79.1249,11
21,4.1466827,81.77286,3.4709034,69.41803,3,3.561683,55.58405,6.904941,79.059074,11
21,4.1466827,81.77286,3.4709034,69.47721,3,3.561683,55.58405,6.904941,79.12647,10
21,4.1466827,81.77286,3.4709034,69.53496,3,3.561683,55.58405,6.904941,79.19225,11
21,4.1466827,81.77286,3.4709034,69.44453,3,3.561683,55.58405,6.904941,79.089264,11
21,4.1466823,83.112434,3.4194195,72.55143,3,3.561683,55.58405,6.904941,79.20839,12
21,4.1466823,83.112434,3.4194195,72.50627,3,3.561683,55.58405,6.904941,79.159096,11
21,4.1466823,83.112434,3.4194195,72.511795,3,3.561683,55.58405,6.904941,79.16511,10
23,4.16664,81.94009,3.443305,71.82188,3,3.561683,55.58405,6.904941,79.072586,9
23,4.16664,81.94009,3.443305,71.88352,3,3.561683,55.58405,6.904941,79.140465,10
23,4.16664,81.94009,3.443305,71.76432,3,3.561683,55.58405,6.904941,79.009224,10
23,4.16664,81.94009,3.443305,71.77575,3,3.561683,55.58405,6.904941,79.02181,9
23,4.16664,81.94009,3.443305,71.85961,3,3.561683,55.58405,6.904941,79.11413,10
23,4.16664,81.94009,3.443305,71.93669,3,3.561683,55.58405,6.904941,79.19898,11
